title,authors,year,doi,type,source,abstract,openalex_id,open_access
"Digital Storytelling to Overcome Disruption: Exploring Local Heritage in an Online Environment","Monika Batur, Ana Barbarić","2025","https://doi.org/10.5206/cjils-rcsib.v49i1.23138","article","Canadian Journal of Information and Library Science","This study investigates how digital storytelling (DS) functions as a communicative strategy for the online presentation of local heritage. It aims to understand the extent to which DS mitigates digital disruption and supports inclusive, participatory, and identity-based narratives. The research applies a qualitative discourse analysis, complemented by a quantitative scope analysis, to a selected sample of 57 websites containing local heritage content. The analytical framework is organized into four levels of discourse analysis: textual, contextual, interactional/action-based, and ideological. The websites were evaluated according to narrative structure, emotional tone, multimodality, user interaction and curatorial authority. DS was identified in 60% of the websites in implicit, explicit or combined form. These DS strategies frequently include multimodal formats (text, audio, video, and image), personalized expression and emotionally resonant language. A recurring paradox was observed: while visual design is becoming more minimalistic, narrative richness is increasing. Most websites exhibited integrative and micro-historical approaches; however, a subset retained institutional or canon-based frameworks that limit narrative diversity. Methodologically, the study underscores the need to adapt discourse analysis to multimodal and non-linear environments. It also highlights the significance of curatorial power in shaping digital heritage narratives. The findings are relevant to libraries, cultural institutions and digital curators seeking to enhance user engagement and inclusivity through narrative strategies. This research contributes to digital heritage, information science and internet studies by considering DS as a form of socio-technical resilience that supports meaning-making, identity and cultural memory in digitally mediated environments.","https://openalex.org/W7117240228","yes"
"HIGH-TECH REVOLUTION, HUMAN HEART: AI, MACHINE LEARNING, AND ROBOTICS IN BUSINESS","Rachel J.C. Fu","2026","https://doi.org/10.32473/aimlrb.2.1.141006","article","Artificial Intelligence Machine Learning & Robotics in Business","Artificial intelligence (AI), machine learning (ML), and robotics are transitioning from experimental novelties to core infrastructure across diverse business sectors. This editorial introduces four refereed articles that explore this transformation in legal services, social technology, events, and luxury hospitality. A unifying insight emerges: competitive advantage with AI will come not from flashy algorithms alone, but from human-centered integration through balancing automation with ethics, oversight, and empathy. In legal services, AI is augmenting workflows but not absolving lawyers of accountability, as courts insist that delegation to AI “does not dilute professional responsibility”. In social platforms, AI has become an active participant reshaping interactions and incentives, demanding new theories for adaptive human–AI systems. By 2035, event experiences may be seamlessly orchestrated by “invisible” AI, yet the defining feature will be how technology enriches human connection. A decade-long analysis of global hotel giants shows that those who thrived combined aggressive tech adoption (from chatbots to service robots) with loyalty, trust, and leadership. Across all these domains, the message is clear: AI’s future in business lies in professional infrastructure governed, transparent, and aligned with human values rather than as a shortcut for cost or efficiency alone. As we conclude with a perspective from the hospitality sector, even in a high-tech world, enduring success runs on the human heart and the irreplaceable value of “high touch” service.","https://openalex.org/W7128426105","yes"
"Exploring Artificial Intelligence and Work Agility: Towards an Institutional Perspective","Zanele Sangweni, Baphiwe Daweti","2025","https://doi.org/10.51137/wrp.ijarbm.2025.zset.45853","article","International Journal of Applied Research in Business and Management","The adoption of artificial intelligence (AI) is rising to change business processes. The rapid implementation of AI technology can generate negative outcomes for businesses and institutions, through replacing job opportunities and raising ethical and systemic challenges, in the developing countries. Even though agile practices have gained increasing impetus through the use of AI in business institutions, agile methods remain without established integration system standards continue to be a challenge. The combination of AI and agility in workplaces may result in unsteady automation systems and digital gaps, coupled with employees resisting the new practices. The study explores agility in enabling artificial intelligence in institutions. A leading financial institution in South Africa has been chosen to explore these challenges. The qualitative study explored documents from a financial institution. Data was analysed to draw themes on how AI-Agile operations work together, amid ethical and systemic issues. The study finds that financial institutions are likely to maintain flexible work environments, in addition to developing ethical guidelines for AI deployments, together with equal resource distribution and agile business process transformation. The financial institutions gain operational ability to synchronise technological development and financial distribution practically. AI deployment requires businesses to integrate human values to ensure sustainable development across quick technological transformations which follow institutionally defined requirements.","https://openalex.org/W4412620056","yes"
"The Digital Imperative: Dynamic Managerial Capabilities, Organizational Readiness, and Innovation in China’s High-Tech Frontier","Jin Zhang, Chanta Jhantasana, Rattana Seedee","2025","https://doi.org/10.60027/ijsasr.2026.7855","article","International Journal of Sociologies and Anthropologies Science Reviews","Background and Aim: The Chengdu–Chongqing high-tech corridor is a key innovation engine in China. However, how internal managerial capabilities—particularly in digital contexts—translate into innovation performance (IP) remains underexplored. This study addresses this gap by examining how dynamic managerial capabilities (DMCs) affect IP both directly and indirectly through organizational readiness (OR), while considering the moderating role of environmental factors (EFs). Method: Drawing on the theory of dynamic capabilities and the resource-based view, this study develops a four-dimensional DMC construct that incorporates digital literacy. Survey data from 488 managers in high-tech firms in the Chengdu–Chongqing region were analyzed using partial least squares structural equation modeling (PLS-SEM). Results: The findings show that DMCs significantly enhance both OR and IP. Alternatively, partially mediates the DMC–IP relationship. Among the environmental moderators, only the effect of DMCs on OR was significantly influenced by contextual conditions. Conclusion: This study contributes to theory by extending the DMC framework to include digital literacy and validating OR as a mechanism for capability deployment. Practically, the findings suggest that firms in emerging economies should strengthen internal readiness systems to capitalize on managerial capabilities in dynamic and digital environments fully.","https://openalex.org/W4414490193","yes"
"From Automation to Augmentation: A Framework for Designing Human-Centric Work Environments in Society 5.0","Cristian Espinal Maya","2026","","article","ArXiv.org","Society 5.0 and Industry 5.0 call for human-centric technology integration, yet the concept lacks an operational definition that can be measured, optimized, or evaluated at the firm level. This paper addresses three gaps. First, existing models of human-AI complementarity treat the augmentation function phi(D) as exogenous -- dependent only on the stock of AI deployed -- ignoring that two firms with identical technology investments achieve radically different augmentation outcomes depending on how the workplace is organized around the human-AI interaction. Second, no multi-dimensional instrument exists linking workplace design choices to augmentation productivity. Third, the Society 5.0 literature proposes human-centricity as a normative aspiration but provides no formal criterion for when it is economically optimal. We make four contributions. (1) We endogenize the augmentation function as phi(D, W), where W is a five-dimensional workplace design vector -- AI interface design, decision authority allocation, task orchestration, learning loop architecture, and psychosocial work environment -- and prove that human-centric design is profit-maximizing when the workforce's augmentable cognitive capital exceeds a critical threshold. (2) We conduct a PRISMA-guided systematic review of 120 papers (screened from 6,096 records) to map the evidence base for each dimension. (3) We provide secondary empirical evidence from Colombia's EDIT manufacturing survey (N=6,799 firms) showing that management practice quality amplifies the return to technology investment (interaction coefficient 0.304, p<0.01). (4) We propose the Workplace Augmentation Design Index (WADI), a 36-item theory-grounded instrument for diagnosing human-centricity at the firm level. Decision authority allocation emerges as the binding constraint for Society 5.0 transitions, and task orchestration as the most under-researched dimension","https://openalex.org/W7149873588","yes"
"Digital rural construction and income inequality among farmers: the role of livelihood capital and digital divide","Yuhui Yang, Zenghui Huo, Mei Zhang et al.","2026","https://doi.org/10.3389/fsufs.2026.1682886","article","Frontiers in Sustainable Food Systems","Introduction Following China’s eradication of absolute poverty in late 2020, relative poverty and income inequality among rural households have emerged as critical challenges for rural rejuvenation. Methods Anchored in the Sustainable Livelihoods Framework (SLF), this study utilizes2022 data from the China Land Economic Survey (CLES), employs the Kakwani Index to measure household income inequality and applies multiple regression and mediation models to analyze the impact of digital rural construction. Results Our findings indicate the following: (1) Digital rural development effectively boosts rural per capita income and mitigates household income disparities. This conclusion remains robust across a battery of robustness checks. (2) The mechanism analysis reveals that digital rural construction reduces income inequality by enhancing livelihood capital, in particular, human, material, social, and financial capital. The mediating effects of these four types of capital account for 10.22, 9.04, 7.85, and 13.56% of the total effect, respectively, and the effects of livelihood capital vary across income sources. (3) At the livelihood strategy level, digital rural construction has promoted the centralized, mechanized, and efficient development of agriculture, prompting some households to transition from agricultural production to non-agricultural employment. (4) The moderation analysis shows that household digital endowments strengthen the inequality-alleviating effect of digital rural construction, whereas the digital divide inhibits this effect. (5) Heterogeneity analysis further reveals that the inequality-reducing effects are shaped by geographic and household-level contextual factors. Discussion Policymakers should prioritize strengthening digital rural construction, supporting farmers in optimizing their livelihood capital and strategies, and narrowing the digital divide by improving access and enhancing digital literacy. These actions will help leverage the digital economy to narrow the income gap and promote the diversified development of the rural economy.","https://openalex.org/W7162573386","yes"
"Artificial Intelligence and International Business Law: Transforming Global Trade, Governance, and Compliance","Samirul Islam","2026","https://doi.org/10.61978/legalis.v4i2.1348","article","Legalis Journal of Law Review","Artificial Intelligence (AI) is increasingly reshaping international business law by transforming how firms manage regulatory compliance, governance processes, and cross-border trade operations. In practice, AI is applied to legal mechanisms such as automated customs compliance, regulatory monitoring, sanctions screening, and cross-border data transfer governance. Despite growing adoption, empirical evidence remains limited on how AI deployment and institutional conditions jointly influence compliance effectiveness and international trade performance. To address this gap, this study examines the effects of AI adoption, regulatory clarity, digital infrastructure readiness, and cross-border data governance quality on international trade performance, with compliance effectiveness as a mediating mechanism. Using Partial Least Squares Structural Equation Modeling (PLS-SEM) on 350 survey responses, the findings show that all four antecedent factors have a significant positive impact on compliance effectiveness. Compliance effectiveness, in turn, strongly enhances firm-level international trade performance, measured through improvements in trade efficiency, risk reduction, and market expansion. Moreover, compliance effectiveness significantly mediates the relationship between the institutional and technological factors and trade performance. Among the predictors, cross-border data governance quality exerts the strongest influence. These findings highlight that AI-enabled trade outcomes depend not only on technological adoption but also on regulatory clarity, robust digital infrastructure, and harmonized data governance frameworks, offering practical insights for policymakers and firms integrating AI into international business law.","https://openalex.org/W7153076109","yes"
"Integrating ESG principles into hospital sustainability accounting: An ethnomethodological study of institutional performance","Rimi Gusliana Mais, Nur Rahmat, Desy Amaliati Setiawan et al.","2026","https://doi.org/10.29333/ejosdr/18099","article","European Journal of Sustainable Development Research","This study aims to understand and analyze the implementation of sustainability accounting practices in the daily activities of hospitals, as well as to examine the contribution of these practices to improving hospital performance through the development of an environmental, social, and governance (ESG) framework relevant to the current hospital operational situation. Furthermore, this study also aims to gain an in-depth understanding of the practices and perspectives of stakeholders in integrating ESG and sustainability principles. The data collection method in this study uses an ethnomethodological approach through interviews, non-participant observation, and document study. The results show that the hospital has implemented sustainability accounting, as reflected in various activities that begin to intersect with ESG aspects. Various activities that have been carried out show a direct relationship with these three aspects. This study implies that the implementation of sustainable accounting practices in hospitals that are integrated with ESG aspects can improve overall institutional performance. The use of an ethnomethodological approach provides in-depth insights into stakeholder perceptions and practices in integrating sustainability principles, thus enabling the development of a contextual ESG framework that can be applied to sustainable accounting in the healthcare sector. This study contributes to the sustainable development discourse by contextualizing ESG-based sustainability accounting in public healthcare institutions, thereby expanding the theoretical understanding of sustainability accounting in the healthcare sector.","https://openalex.org/W7135216719","yes"
"The Digital Leap: A Phenomenological Inquiry into Culinary MSMEs Marketing in Malang","Nurul Hildha Afifa, Heri Pratikto, Titis Shinta Dhewi","2025","https://doi.org/10.54408/jabter.v4i6.437","article","Journal of Applied Business Taxation and Economics Research","This research explores the phenomenon of digital marketing adoption by culinary MSMEs in Malang City using a transcendental phenomenological approach. The study aims to understand the implementation of digital marketing strategies, identify digitalization models, and analyze their impact on business development. Data were collected through observation, interviews, and documentation from five culinary MSMEs and analyzed using phenomenological techniques and SWOT analysis. The findings reveal that MSMEs have embraced various digital channels, such as social media, marketplaces, and food delivery platforms, to expand market reach and strengthen brand awareness. Positive perceptions of technology's usefulness and ease of use, as conceptualized in the Technology Acceptance Model (TAM), significantly influence adoption decisions. The research identifies diverse digitalization strategies tailored to the characteristics of each MSME and highlights the critical role of digital marketing in driving business growth, improving operational efficiency, and fostering adaptive business cultures. Based on the findings, the study proposes strategic recommendations to enhance digital competitiveness, emphasizing the need for digital literacy improvement and continuous innovation. This study enriches the scientific discourse on MSME digitalization and offers practical insights for business actors and policymakers in the culinary sector.","https://openalex.org/W4413338765","yes"
"Effect of MIS-Enabled Big Data Analytics on Innovation Performance of BUA Cement","Mark Onum Ojobi, Mohammed Awwal Mohammed, David Akoso","2026","https://doi.org/10.62154/ajmbr.2026.022.01027","article","African Journal of Management and Business Research","BUA Cement, a leading Nigerian manufacturer, faces challenges in leveraging its Management Information Systems (MIS) for advanced big data analytics, relying predominantly on descriptive data rather than predictive insights, which hampers innovation. The study aimed to examine the effect of MIS-enabled big data analytics specifically data integration and predictive insight on product and process innovation at BUA Cement. A cross-sectional survey design was employed, with data collected from 370 employees using questionnaires, and analyzed via multiple regression in SPSS v27. Findings revealed that data integration significantly influences product innovation (β = 0.589, p &lt; 0.001), explaining 34.7% of its variance. Similarly, predictive insight significantly affects process innovation (β = 0.712, p &lt; 0.001), accounting for 50.8% of its variance. This confirms that MIS-enabled big data analytics drives innovation performance in heavy manufacturing. It is recommended that BUA Cement upgrade its MIS for seamless cross-functional data integration and invest in predictive analytics tools for proactive process optimization. Academically, the study contributed to dynamic capabilities theory by linking data integration to sensing capabilities and predictive insight to seizing capabilities within an emerging economy context. Practically, it provided a strategic roadmap for industrial firms in Nigeria and similar economies to transition from traditional operations to data-driven innovation, thereby enhancing competitiveness, operational efficiency, and sustainability in the global market.","https://openalex.org/W7163242676","yes"
"Reconstructing the role of pawnshop institutions in supporting MSMEs and the people’s economy: A critical review and an implementative financial inclusion model","Ari Sarwo Indah Safitri, Faisal Rizal Zainal, Irma Irma","2025","https://doi.org/10.61511/ghde.v2i2.2025.3330","article","Gender, Human Development, and Economics.","Background: Micro, Small, and Medium Enterprises (MSMEs) are a key pillar of the people’s economy but continue to face structural financial exclusion due to rigid requirements and collateral-based conventional financing. Existing literature predominantly frames Pegadaian (pawnshops) as an emergency liquidity provider or residual institution, limiting its recognized role in sustainable MSMEs empowerment and inclusive economic development. This study aims to reconstruct Pegadaian’s role within the financial inclusion ecosystem through critical synthesis and model development. Methods: A qualitative, reconstructive, and normative Critical Literature Review was conducted. From 1,365 articles identified in Scopus and Google Scholar. 20 studies were selected through a four-stage qualitative PRISMA adaptation (identification, screening, eligibility assessment, and inclusion), applying criteria of MSMEs relevance, non-bank financing focus, policy implications, methodological adequacy, and conceptual contribution. Analysis employed conceptual mapping, literature quality assessment, thematic analysis, and cross-context critical synthesis grounded in financial inclusion, institutional economics, social capital, and the people’s economy. Findings: The review reveals four dominant patterns: persistent conceptualization of Pegadaian as an emergency liquidity institution, methodological fragmentation with limited longitudinal perspectives, weak integration between financing, financial literacy, and business ecosystems, and the absence of implementative models applicable to MSMEs. However, the literature indicates Pegadaian’s potential to evolve into a more adaptive, value-based, and empowerment-oriented financial inclusion institution. Conclusion: This study concludes that the P3-UMKM model provides a robust and scalable framework to reposition Pegadaian as an Inclusive Development Finance Institution by integrating innovative financing, capacity building, hybrid digital–physical service delivery, and impact-oriented governance. Novelty/Originality of this article: The study’s novelty lies in the P3-UMKM Model as a coherent and implementable framework that systematically integrates productive financing, financial literacy, digitalization, and value-based governance to support inclusive and sustainable MSMEs development in Indonesia.","https://openalex.org/W7164321815","yes"
"The Digital Economy and Urban–Rural Income Inequality: Implications for Sustainable Development in China","Jingchi Zhu, Jianxun Shi","2026","https://doi.org/10.3390/su18020720","article","Sustainability","Reducing urban–rural income inequality is a central objective of sustainable development and a critical challenge for inclusive growth in emerging economies. This study examines the impact of the digital economy on urban–rural income inequality in China. Using panel data across 279 cities in China and Chinese Household Income Project (CHIP) data, we find that the digital economy significantly widens urban–rural income inequality. Specifically, digital industries and innovations are the main drivers, contrasting with inclusive infrastructure. Although we observe a positive association between the digital economy and educational attainment among rural residents, such improvements do not appear to be fully translated into higher income. One possible explanation is that the digital economy is more effective in alleviating skill mismatch among urban residents than among their rural counterparts. Finally, our results suggest that Public Employment Services may help mitigate this negative effect through channels such as fiscal subsidies and improving skills training accessibility. Our findings highlight the need for caution regarding the inequality implications of digital economy development in emerging economies and underscore the crucial role of institutional arrangements in promoting socially sustainable and inclusive development.","https://openalex.org/W7122550692","yes"
"MIO-BDT: Construction of Basic Models and Formal Verification of Building Digital Twins That Supports Multiple Interactive Objects","Rongwei Zou, Qiliang Yang, Qizhen Zhou et al.","2026","https://doi.org/10.3390/smartcities9010016","article","Smart Cities","As a high-fidelity digital mapping of the physical built environment, the Building Digital Twin (BDT) relies on physical–virtual interaction as a core enabler for lifecycle management. However, existing BDT conceptual models predominantly focus on unidirectional or single-threaded physical–virtual interactions, neglecting the dynamic, concurrent exchanges among multiple digital twins and human users. To overcome this limitation, the Multi-Interactive-Object BDT (MIO-BDT) framework is proposed. The central hypothesis is that explicitly modeling concurrent, multi-party interactions within a formalized conceptual structure can address a key representational gap in current BDT paradigms. The work pursues two testable objectives: (1) to formally define the components, relationships, and rules of the MIO-BDT framework and (2) to validate through a representative use case that the framework can model complex interaction scenarios that are inadequately supported by existing approaches. A systematic analysis of the state of the art is first conducted to ground the framework’s design. The MIO-BDT is then elaborated at both the system level (supporting dynamic interactions among twins, users, and physical entities) and the component level (integrating visual, physical, and interaction sub-models). Formal modeling and verification demonstrate that the framework is logically consistent and deadlock-free and effectively coordinates multi-entity data flows. These findings confirm that the MIO-BDT framework provides enhanced representational capacity, structural clarity for system design, and a unified model for diverse interaction types, thereby establishing a validated conceptual foundation for next-generation, interaction-aware BDT systems.","https://openalex.org/W7125172681","yes"
"Digital Resilience Construction in Indonesian Cinema: Victims' Perspective on Gender-Based Online Violence in ""Budi Pekerti"" (2023)","Chatarina Heny Dwi Surwati, Desas Noel Pitaloka, Monika Sri Yuliarti et al.","2025","https://doi.org/10.20884/1.jli.2025.16.2.18389","article","Jurnal Lingua Idea","This paper used the construction of digitally-mediated resilience embedded in culture of Indonesian cinema through a case study of gender-based online violence in “Budi Pekerti” (2023). Using qualitative critical analysis of 16 scenes, the paper showed how the film navigates digital harm and the strategies of digital resilience through the lens of gendered resistance and collective familial response. The paper critically examined the Western-centric model of digital resilience as an individual habitus, and instead studied resilience as a hybrid practice that involves geographically displaced, nurturing ritual and culturally embedded (e.g., Javanese language, food/symbolism). The paper claimed that digitally-mediated resilience for women in Indonesia is embedded in the nation’s collectivist ethos and, hence, in the film resilience was practiced and represented by men and women. As a performance, female characters challenged the digital harm by seeking the truth, correcting in language, and media activism whereas the male characters in the film maintained their reputation. By giving resilience in the film, the paper consequently claimed that institutional systemic barriers and media economy are among the structural conditions that make women’s justice inaccessible in professional space. The film, hence, argued for a culturally-embracing intervention to tackle techno-facilitated violence in the nation’s digital public sphere. By contrasting gendered power and the cultural context, the paper contributes to the media studies’ discourse about digital citizenship, and thereupon offers an insight for policy and community-based intervention regarding the evolving digital public sphere in Indonesia.","https://openalex.org/W7127270150","yes"
"MEDIA FRAMING AND SOCIAL COHESION: PEACE JOURNALISM IN MALAYSIAN RELIGIOUS-CULTURAL CONFLICT REPORTING (2013-2025)","SURAYATUL NATASYA KERISTIFA, ANIS ELLYANNA MANSOR, KARIMAH AWI et al.","2026","https://doi.org/10.55197/qjssh.v7si1.1192","article","Quantum Journal of Social Sciences and Humanities","This systematic article review critically examines the role and effectiveness of Peace Journalism (PJ) as an alternative framework for mitigating interethnic tension and enhancing national harmony in Malaysia’s diverse religious and cultural landscape. Conventional reporting often exacerbates tensions, making PJ, which emphasizes conflict resolution, context, and multi-perspective reporting, crucial. Employing a qualitative, systematic synthesis approach, fifteen peer-reviewed journal articles and academic sources published between 2013 and 2025 were analyzed. This review integrates Galtung’s Peace Journalism Theory and Framing Theory to assess the structural and socio-cultural constraints impacting PJ implementation. Findings confirm the prevalence of conflict/war-oriented frames in both international and domestic religious coverage. The limited adoption of PJ is attributed to complex structural constraints (e.g., regulatory frameworks, editorial policies, self-censorship) and a bias towards majority-group and authoritative perspectives, limiting exposure to alternative voices. The study establishes that PJ's theoretical potential is compromised by practical and systemic pressures. It recommends comprehensive institutional reforms, journalist empowerment, and strategic leveraging of citizen journalism to facilitate a proactive media role in social cohesion and peacebuilding.","https://openalex.org/W7140191044","yes"
"The moderating effect of the external environment on the entrepreneurial orientation-organisational performance relationship: the case of Nigeria","Paul Izuchukwu Orajiaka","2026","https://doi.org/10.48683/1926.00129974","article","CentAUR (University of Reading)","It has been observed that a high entrepreneurial orientation (EO) leads to positive business performance among Small and Medium-sized Enterprises (SMEs) irrespective of location; therefore, this study examined the moderating role of the external environment (EE) in the relationship between EO and organisational performance (OP) of SMEs in Nigeria. Employing a quantitative research method anchored on the Resource-Based View (RBV), Dynamic Capabilities Theory (DCT), and Contingency Theory, a sample size of 790 was selected from 29,536 owners and top managers of SMEs across Nigeria's six geo-political zones (South-East, South-South, South-West, North-Central, North-East, and North-West); of the 750 questionnaires administered, 630 responded (an 84% response rate), with 304 responses found usable. Two research questions were raised in line with the study's objectives, and a Partial Least Squares-Structural Equation Modelling (PLS-SEM) analysis was performed to test the hypotheses. Findings revealed that three of the five dimensions of entrepreneurial orientation - innovativeness, competitive aggressiveness, and autonomy - have a significant positive influence on organisational performance, while risk taking and proactiveness showed no significant influence. Furthermore, the external environmental factors of munificence, dynamism, and hostility were found to have no moderating effect on the EO-OP relationship of Nigerian SMEs; however, the environmental complexity of the Nigerian economy does exert a moderating influence on the relationship between entrepreneurial orientation and SMEs' performance. The study thus recommended that SMEs adopt strategies emphasising innovativeness, competitive aggressiveness, and autonomy, considering their significant positive impact on OP, improve their operational levels for enhanced performance and profitability, critically examine their external environmental factors when planning business strategies, and that government policy should guide regulatory authorities to prioritise strategies that mitigate the negative influence of specific EE constructs on the EO-OP relationship among Nigerian SMEs.","https://openalex.org/W7162411011","yes"
"Dijital Finansal Kapsayıcılık ve Belirleyicileri: Türkiye Örneği","Tuğba Güz, Gülden Poyraz","2024","","article","DergiPark (Istanbul University)","İleri düzeydeki dijital gelişmeler; ekonomik, teknolojik ve sosyal dönüşümler üzerinde oldukça etkili olmakla birlikte hemen her sektörde köklü dönüşümlere yol açmaktadır. Finans sektörü üzerinde de etkisini önemli ölçüde artıran dijital teknolojilerin özellikle mobil cihazlar ve internete entegrasyonunun, finansal sisteme erişimi ve katılımı kolaylaştırması Dijital Finansal Kapsayıcılığın (DFK) belirleyicilerinin tespit edilmesi ve ülke özelinde değerlendirilmesi açısından önem arz etmektedir. Bu kapsamda çalışmada, DFK’nın kullanımı ve erişebilirliği incelenerek, Türkiye özelinde ölçülmesi amaçlanmıştır. Veriler, demografik değişkenler (cinsiyet, yaş, gelir ve eğitim düzeyi) ve dijital finansal kapsayıcılıkla ilgili değişkenler (hesap sahipliği, mobil para hesap sahipliği, tasarruf ve borçlanma) olmak üzere iki kategoriye ayrılmış olup Global Findex Database 2021 veri tabanından derlenmiştir. Bağımlı değişkenin binary yapısı göz önüne alındığında çalışmada probit model kullanılmıştır. Model bulgularımız cinsiyet, eğitim ve gelir gibi demografik özelliklerin, hesap sahipliği ve tasarruf üzerinde önemli bir etkiye sahip olduğunu işaret etse de, marjinal etkiler dikkate alındığında DFK’nın en güçlü belirleyicisinin eğitim olduğunu göstermektedir. Gelir düzeyine ilişkin olarak dört gelir dilimine ilişkin katsayı tahminleri istatistiksel olarak anlamlı bulunmuştur. Bununla birlikte, daha düşük gelir dilimleri için, özellikle en yoksul yüzde 20’lik kesim ile ikinci yüzde 20&amp;#039;lik kesimin finansal açıdan dahil olma olasılıkları önemli ölçüde düşük bulunmuştur. Finansal katılıma ilişkin tüm değişkenler göz önüne alındığında, kadınların finansal olarak erkeklere göre daha fazla dışlandığı, özellikle hesap sahipliği açısından önemli bir cinsiyet eşitsizliğinin var olduğu görülmektedir.","https://openalex.org/W4405955765","yes"
"The Requisite Variety of Presence: A Cybernetic Intervention in Knowledge Work’s Attention Crisis","Brett Neese, Sofia M. Penabaz-Wiley","2025","https://doi.org/10.58695/ec.20","article","Enacting Cybernetics","This article applies cybernetic principles to address the “hyperactive hive mind workflow” prevalent in contemporary knowledge work, characterized by constant, unstructured digital communication that disrupts cognitive processes and undermines worker autonomy. Field studies reveal workers face interruptions every 15–18 minutes from digital communications, creating significant goal interference. Drawing on Ross Ashby’s concepts of homeostasis and requisite variety and Stafford Beer’s Viable System Model, this analysis identifies how these digital environments create “variety overflow” that overwhelms cognitive variety-absorption mechanisms. As a case study, the article presents “buddylist,” a mobile application designed with cybernetic principles that enables workers to communicate their “digital intentions” across platforms, functioning as a variety absorption mechanism while preserving worker agency. This example serves to suggest that cybernetic frameworks offer valuable tools for understanding and addressing contemporary workplace challenges, informing the development of sociotechnical systems that support both individual cognitive capabilities and organizational effectiveness.","https://openalex.org/W4416310479","yes"
"An Analysis of Enterprise-Level Cloud Transition Barriers within the Technology-Organization-Environment (TOE) Framework and Strategic Solution Proposals","Barış Çeliktaş, Berat Birgin, Mevlüt Serkan Tok","2025","https://doi.org/10.17671/gazibtd.1678237","article","Bilişim Teknolojileri Dergisi","Enterprise-level transitions to cloud service providers are frequently delayed or disrupted due to the multi-layered nature of technical, organizational, and legal barriers. This study classifies these obstacles within the Technology-Organization-Environment (TOE) theoretical framework and provides a comprehensive analysis. Methodologically, a triangulated data source approach was adopted, combining systematic literature review, the 2025 Flexera Cloud Report, and Cloud Adoption Framework (CAF) documentation from major providers such as AWS, Azure, and Google Cloud. Findings indicate that technological barriers particularly cryptographic complexity, cost unpredictability, and weak system integration, are the most dominant. These barriers were visually modeled, and the structural interdependencies among five core cryptographic components (key management, secure computation, algorithm selection, access control, and regulatory compliance) were illustrated through a flow diagram. By aligning FinOps and compliance-oriented solution strategies with the TOE framework, the study offers a strategic roadmap for decision-makers and cloud architects planning cloud adoption. It links conceptual models to applied practices, providing structured support for organizations seeking to mature their cloud strategy.","https://openalex.org/W4415722968","yes"
"Compétences, innovation de produit, croissance et emplois: Une approche à base d’agent","Thanh-Thuan Huynh","2019","","article","theses.fr (ABES)","Le concept de compétences et leur hétérogénéité doivent être considérés comme importants en théorie économique et en empirique car les compétences sont une chance pour la croissance mais aussi un problème pour la croissance. Nous étudions le processus de construction des compétences dans deux modèles basés d'agents, mais chacun se concentre sur des caractéristiques différentes de ce processus. Dans le premier modèle, les compétences augmentent avec l'apprentissage et le transfert de compétences dans le cadre d'une alliance. Nous construisons un modèle de co-coopétition où les entreprises sont partenaires en R&D pour l'innovation de qualité mais restent concurrentes sur un marché à secteur unique. Les partenaires ne partagent pas toutes leurs compétences et se spécialisent en partie. Cela permet la persistance d'alliances et d'un réseau à long terme. Le deuxième modèle est un modèle stock-flux cohérent, avec les principaux types d'agents. Elle introduit l'innovation de secteur qui joue un rôle crucial pour la possibilité d'une croissance à long terme en surmontant la saturation de la demande. La demande des entreprises pour des compétences complexes augmente avec la qualité des produits existants et les caractéristiques des nouveaux produits. L'offre de compétences est modélisée au niveau individuel. Nous montrons l'effet de blocage de la contrainte de compétence, en particulier dans les compétences complexes, sur la croissance et l'emploi, avec de possibles dépressions keynésiennes de longue durée.","https://openalex.org/W7128279770","yes"
"“Not See the Forest for the Trees.” The Significance of Context in Media Monitoring Capabilities from a Comparative Perspective","Martín Oller Alonso","2023","https://doi.org/10.34135/mlar-23-02-05","article","Media Literacy and Academic Research","This article presents the upgraded Organic Multilevel Model 2.0 (OMM2) initially proposed by Oller in 2016. OMM2 underlines organic analysis principles, focusing on dynamic, comparative and diverse perspectives. It offers a methodology tailored for studying communication and media in developing nations, especially those with evolving intermedia journalistic cultures, emerging or fragile democracies, and autocratic governance. Particularly applicable to nations recently joining the EU, like those in Southern, Central, and Eastern Europe (SCEE), OMM2 aids in analyzing journalism, media monitoring, and political communication in these regions. These countries, often characterized by political upheaval and historical events like colonialism (e.g., Eastern Bloc), are the focus of the MEDIADELCOM project. Media assessment entities in these areas are part of a larger network encompassing diverse societal facets. In the SCEE context, deliberative communication signifies collective decision-making through public discourse, recognizing diverse opinions. Utilizing OMM2 for a comparative study of media monitoring is crucial to comprehend deliberative discussions in these EU-associated European democracies.","https://openalex.org/W4389892453","yes"
