title,authors,year,doi,type,source,abstract,openalex_id,open_access
"Navigating Uncharted Waters: Exploring Leaders’ Challenges in the Era of COVID-19 and the Rise of Telework","Ingi Rúnar Eðvarðsson, Johanna Gardarsdottir","2023","https://doi.org/10.3390/su152316471","article","Sustainability","This paper presents a systematic literature review of the challenges faced by managers during COVID-19, with a focus on teleworking. The study consists of an analysis of 53 articles published in the period 2020–2023 in journals indexed in the Elsevier’s Scopus and Clarivate Analytics’ Web of Science databases. The inclusion criteria were: (1) peer-reviewed articles; (2) empirical articles; (3) written in English. Five themes were identified: Leadership Styles, Organizational Support and Communication, Telework Productivity, Challenges Related to Telework, and Leaders’ Attitudes Towards Telework. The positive results show that telework can improve work performance with the right equipment, training, and leadership. Telework can also improve sustainability by limiting commuting and providing decent work with greater autonomy and flexibility. The paper concludes with recommendations for future research on this topic.","https://openalex.org/W4389226246","yes"
"Green Jobs in a Sustainable Labor Market: Remote Work, Skills and Training","Aziza Irmatova, Dilafruz Iskandarova, Gulnora Pirnazarova et al.","2024","https://doi.org/10.1051/e3sconf/202457407002","article","E3S Web of Conferences","In the face of rapidly growing environmental threats, the need to transition to a green economy based on the use of environmentally friendly technologies and resources comes to the fore. One of the most important aspects of this transition is the creation of green jobs that contribute to reducing negative environmental impacts and sustainable development. The article examines the concept of green jobs as they define their role in mitigating the climate crisis and contributing to economic growth. The required skills for these jobs are analyzed, including both technical and soft skills that enable successful completion of environmentally responsible tasks. The study explores the differences in skill requirements for green and non-green jobs, and the importance of training managers and workers to effectively operate remote work in the context of a green economy. Based on data from sociological surveys conducted in the Republic of Uzbekistan, a relationship is found between the levels of manager training and employee support when working remotely, which plays an important role in organizing green jobs. The findings highlight the significance of building appropriate skills for a successful transition to a green economy and sustainable development.","https://openalex.org/W4403048125","yes"
"Employees’ career mindsets as career capital for a digital work world orientation","Melinde Coetzee, Nadia Ferreira, Ingrid L. Potgieter","2023","https://doi.org/10.4102/sajip.v49i0.2088","article","SA Journal of Industrial Psychology","Orientation: Employees need to develop career capital for an open-minded work world orientation in an unpredictable, rapidly evolving digital-era work world in which jobs and occupational pathways have become blurred and uncertain. Research purpose: This research empirically examined the extent to which distance learning employees’ career mindsets as career capital predicted facets of their digital-era work world orientation. Motivation for the study: The construct of work world orientation is empirically under-researched and the association between employees’ career mindsets, work world awareness and competency including their higher education studies’ contribution to their work world readiness is unclear. Research approach/design and method: Data were collected from ( N = 486) full-time employed open- and distance-learning undergraduate students. Regression analysis and structural equation modelling (SEM) were applied in the cross-sectional, quantitative study. Main findings: The results revealed the protean (pure challenge) career mindset as important ‘knowing why’ career capital to positively predict participants’ digital work world awareness, work world competency and work world readiness. Practical/managerial implications: The study highlighted the importance of the protean (pure challenge) career mindset in the career development learning of employees to better prepare them for the digital-era work world. Contribution/value-add: The study enriched understanding of the implicit role of employees’ ‘knowing why’ career capital in their approach-motivation towards important digital-era ‘knowing what’ career capital.","https://openalex.org/W4379054677","yes"
"Well-being and Engagement in Hybrid Work Environments","Ute Franzen-Waschke","2021","https://doi.org/10.52398/gjsd.2021.v1.i2.pp82-98","article","GiLE Journal of Skills Development","This paper explores how working from home has impacted leaders and the workforce in corporate environments during the pandemic, how these experiences might influence the workplace of the future, and what role coaching could play to foster skill development in the 21st century workplace. Before the pandemic, plenty of research had already been done on what factors influence well-being and engagement in the workplace. Models explaining the elements of well-being and engagement, as well as, tools to measure their existence or the lack of have been reviewed, tested, and validated. We know little at this point about what combinations of factors caused the decline in well-being and engagement during the pandemic, and what skills in leaders, or requirements for the workplace would be necessary to hone and implement, to improve the situation of well-being and engagement in future work environments. This paper explores how coaching could support leaders in the 21st century workplace. The business world is facing challenges while moving into post-pandemic workplace scenarios. The plurality of interests increases the complexity of the topic. The literature on well-being and engagement has been reviewed. Data that was collected during the pandemic by different organisations and conclusions drawn from these were compared with what the literature says and it was combined with experiences the author made in the field while coaching leaders and their teams in corporate environments during the pandemic. This paper concludes with a recommendation on how to enhance coaching skills among leaders and to build their knowledge and literacy in the field of coaching, to result in positive effects on workplace well-being and engagement in contemporary work environments.","https://openalex.org/W4200521245","yes"
"(re)Awakening to the benefits and climate impacts of telework during COVID-19","Matt Curtis","2020","","article","eScholarship (California Digital Library)","Global CO2e emissions have declined during the COVID-19 shutdown. Much of the decline is due to reductions in transportation, a portion of which is attributable to increasing telework. This capstone explores the impacts of increased telework, both during the shutdown, and more importantly following the COVID-19 crisis, on climate action goals in San Diego and California. Passenger vehicle emissions make up significant portions of overall greenhouse gas emissions (GHG) in San Diego and California. Nearly 85% of San Diego workers commute to their jobs alone in their vehicle. The project provides a brief history of telework, then explores various factors which make telework successful, including organizational support, job type, employee attributes, work environment, and organizational processes. Second, the GHG emissions impacts of increasing telework (reduced employee commutes) for one company in San Diego post-COVID-19 are calculated. Third, potential company cost savings and individual employee benefits are calculated. Fourth, assumptions are made about post-shutdown industry sector telework levels using bureau of labor and statistics data, pre-shutdown telework estimates, as well as industry surveys conducted, and public statements made by corporate figures, during the shutdown. Finally, overall reductions to GHG emissions due to increases in telework calculated for San Diego and the state of California, and a comparison is made against San Diego and California 2030 GHG emissions reduction targets. The company I used for the project is Illumina, Inc. headquartered in San Diego. The research conducted during this project found that the potential reduction to GHG emissions from various industry sector increases in telework post-shutdown are significant, approximately 10% of projected San Diego GHG emissions in 2030. California is projected to miss 2030 GHG reduction targets by approximately 25MMTCO2e; however, this research found that increases in telework could reduce the projected 2030 GHG excess over target by 32%.","https://openalex.org/W3042269232","yes"
"Working from anywhere: yin–yang cognition paradoxes of knowledge sharing and hiding for developing careers in China","Tachia Chin, Yi Shi, Manlio Del Giudice et al.","2023","https://doi.org/10.1057/s41599-023-01744-5","article","Humanities and Social Sciences Communications","Digital technology coupled with the quarantines caused by the COVID-19 pandemic has made working from anywhere (WFA)-a modern form of remote working-a widespread phenomenon. Given that WFA brings new career challenges to and engenders paradoxes of knowledge exchange among employees, this research aims to examine how the interactions of remote work time (RWT), knowledge sharing (KS), and knowledge hiding (KH) affect career development (CD) from a culturally grounded paradoxical framing of yin-yang harmonizing. The data were collected from Chinese manufacturing employees, and a moderated hierarchical regression analysis was used to examine the hypotheses. The results show an inverted U-shaped relationship between RWT and CD. The interaction of KS and KH is significantly related to CD, and the inverted U-shaped RWT-CD relationship is moderated by the interaction term, in which RWT exerts the most substantial positive impact on CD when KS is high and KH is low. This study offers valuable implications for coping with perplexing employment relationships and increasing career challenges in volatile work environments. The primary originality is to adopt a novel cognitive frame of yin-yang harmonizing to examine the nonlinear effect of remote working and the symbiotic impact of KS and KH on CD, which not only enriches the understanding of flexible work arrangements in the digital economy but also provides novel insights into the interconnectedness of KS and KH and their interacting effects on HRM-related outcomes.","https://openalex.org/W4377565851","yes"
"At Work with Sustainable Well-Being and Sustainable Performance: Testing the DISC Model Among Office Workers","Jan de Jonge, Maria C. W. Peeters","2025","https://doi.org/10.3390/su17020643","article","Sustainability","There is increasing interest in sustainable employment throughout employees’ careers, which makes sustainable work environments more and more important. This study investigates key components of sustainable work systems (i.e., job demands and job resources) and their association with employee sustainable well-being and sustainable performance. Specifically, using two prominent theoretical frameworks, the interaction between job demands and job resources was studied on the one hand and sustainable well-being and performance on the other. A cross-sectional survey study using online questionnaires was performed among 154 office workers of a business operations department. Moderated regression analyses revealed that emotional demands were negatively associated with sustainable performance in the case of low emotional resources (−1 SD, b = −0.14, p = 0.025), and this relation was buffered (and even reversed) in the case of high emotional resources (+1 SD, b = 0.11, p = 0.042). Regarding sustainable well-being, results revealed that higher cognitive job resources were associated with higher sustainable well-being (b = 0.13, p = 0.041). It can be concluded that enhancing job resources as key drivers of sustainable well-being and sustainable performance is important. The discussion addresses theoretical and practical implications, adding to the expanding knowledge of sustainable work systems.","https://openalex.org/W4406385741","yes"
"Hybrid Work in International Business: Challenges and Opportunities in light of Dual Factor Theory","Saleh Alkoud, Liana Qatamin","2023","https://doi.org/10.6007/ijarbss/v13-i7/17314","article","International Journal of Academic Research in Business and Social Sciences","There is a growing global trend to adopt hybrid work in international business. The use of this type of business flourished during Covid-19, and many international companies are still adopting this type of business even after the end of this pandemic due to its many advantages. However, there are still many thorny issues that hinder the use of hybrid work in international business. This study aims to increase the in-depth knowledge of analyzing the opportunities and challenges resulting from the use of hybrid work in the context of international business. This paper relies on the qualitative methodology through an in-depth analysis of the content of previous literature starting from 2020 to 2023. The research problem lies in highlighting the incentives and disincentives in the field of international business that applies the hybrid business model in the light of the Dual Factor Theory. The study concluded that the hybrid business model provides many opportunities for employers and employees, including opportunities such as; the growth of international business across borders, ensuring business continuity in light of crises, flexibility that includes employment flexibility, flexibility of time and space to perform work, and finally increasing the satisfaction and job well-being of workers due to the flexibility that Provided by the hybrid work of the workers. On the other hand, there are still many factors that hinder the expansion of the use of hybrid work, including the difficulty of communication and international cooperation, cultural and organizational challenges, technological challenges, and the difficulty of balancing life and work. This study contributes to the structure of knowledge by providing a comprehensive understanding of the opportunities and challenges facing hybrid work in order to promote international trade. These results are particularly noteworthy because the current study explores in depth the use of hybrid work.","https://openalex.org/W4385239746","yes"
"Remote workplaces as a determinant of working conditions in education during COVID-19","Vida Davidavičienė, Janusz Rymaniak, Katarzyna Lis","2023","https://doi.org/10.14254/2071-789x.2023/16-2/8","article","Economics & Sociology","ABSTRACT. The lockdown resulting from the COVID-19 epidemic forced employees of various vocational and social groups into working from home. The article presents the results of the research on the organisation of remote workstations in the education sector conducted in scope of an international remote work project. Unlike the dominant research topic in the literature (well-being, WLB), our research focuses on a newer endeavor: analysis from a workplace design perspective. Statistical methods such as structure indices and correlations were used in the research. The results presented concern the organizational level of the surveyed positions and the impact of external factors on employee preferences in scope of being sent away, including position financing, position time, and organizational efficiency. The study showed a specific profile of remote work of education employees. The results also indicate employees' expectations regarding the financing of physical space and household equipment by employers, as well as the legal regulations of the right to disconnect (R2D). These are the preconditions for the strategic, permanent use of remote work as a tool for organization and management because when working remotely, new forms of the educational function must be developed","https://openalex.org/W4384491835","yes"
"Becoming a Distance Manager: Managerial Experiences, Perceived Organizational Support, and Job Satisfaction During the COVID-19 Pandemic","Christine Ipsen, Kathrin Kirchner, Nelda Andersone et al.","2022","https://doi.org/10.3389/fpsyg.2022.916234","article","Frontiers in Psychology","Due to the COVID-19 pandemic having radically changed the way we now work, many recent studies have focused on employees' experiences and well-being, their performance and job satisfaction (JSA), and ways to ensure the best support for them when working from home (WFH). However, less attention has been given to managers' experiences in adapting to the new role of distance management and supporting them with this transition. This study aims to explore how managers experienced distance management, and the perceived organizational support (POS), and the effect of organizational support has on their JSA during the first year of the COVID-19 pandemic. Data from 1,016 line, middle and top managers in Danish workplaces were collected in March 2021, 1 year after the start of the COVID-19 pandemic. We applied descriptive statistics, ANOVA, and partial least square structural equation modeling to investigate the relation of perceived organizational support (POS) and the JSA of distance managers. Control variables were the respondents' demographic characteristics, specifically gender, age, and management level. The study offers insights into the managerial experiences of becoming a distance manager, helps to understand the relationship between POS and managers' JSA, and shows a positive relationship similarly for the managers as for employees. The study shows that most managers found their work as distance managers more demanding and worked more hours. The data demonstrate that managers received the most support from their own employees and manager peers, whereas administrative support was largely lacking. The data also show that the majority (67%) of the managers prefer to manage from the office, but similarly, they can continue managing from a distance if needed post-pandemic. The study adds to the literature on workplaces' transitioning to distance management and hybrid work and contributes to understanding the role of POS and managers' JSA during this transition. Consequently, if an organization aims to offer hybrid work, improving support from top management and in-house support functions would help maintain or increase managers' JSA.","https://openalex.org/W4293825659","yes"
"Editors comments Our Common Futures of Sustainable Work - Concluding Reflections","Kenneth Abrahamsson","2021","https://doi.org/10.46364/ejwi.v6i2.881","article","European Journal of Workplace Innovation","These concluding remarks are divided into two sections and comprise both an overview of European policies on decent and sustainable work and a bird’s eye's view of the development of Swedish working life research in a European context. The concept of sustainable work has over the years encountered difficulties of being included in the Social Sustainability family. The launching of SDG 8 on Decent Work and Economic Growth with its focus on inclusive, and sustainable economic growth, full and productive employment, and decent work for all has given sustainable work a new and stronger position as a vision for good work. The launching of the consultation of European Pillar of Social Rights in 2017 highlights the importance of future of work and welfare systems in Europe. The role of the social dialogue for sustainable and greener jobs are crucial in a future perspective. Sustainable welfare, social protection and social equality are prerequisites for decent and sustainable work. Working life research in Sweden has over the years interacted in various manners with the European policy and research communities. The Swedish National Institute for Working Life, abolished in 2006/07 created several European encounters, early in the new millennium, and the idea of sustainable work did have Swedish roots. Horizon Europe, current research on the Nordic labour market model and various European platforms and networks opens new windows for the social dialogue on the future European workplace. This policy discussion is urgently needed in times of Covid-19, digitalisation, and the Green Deal and pave the way for new European research programmes.","https://openalex.org/W3134246766","yes"
"Self-initiated management strategies in digitalized work and everyday life – experiences of people with cognitive difficulties due to neurological disorders","Monika Lindberg, Eva Månsson Lexell, Maria Ranner et al.","2023","https://doi.org/10.1080/11038128.2023.2175724","article","Scandinavian Journal of Occupational Therapy","Background: Digitalized work life can increase cognitive demands and influence people’s everyday life. This can be challenging for people with cognitive difficulties, yet there is scarce knowledge of how they manage these. It is essential to learn how self-initiated management strategies can be a resource to support sustainable work and everyday life.Aim: To describe how people with cognitive difficulties due to neurological disorders experience their use of self-initiated strategies to manage digitalized work and other activities of everyday life.Material and Methods: Eleven employees in digital work with cognitive difficulties and neurological disorders participated in qualitative interviews supported by a dialogue support tool. Data were analyzed using content analysis.Results: A complexity of strategies was used to manage digital work and other activities. Based on how strategies were applied, three different profiles were found. These reflected efforts to manage situations in everyday life and how these influenced strategies applied and their importance.Conclusion: This knowledge can support people with cognitive difficulties and professionals to become aware of the potential of strategies and acknowledge a person’s own management resources. Reflections on how to manage situations can give perspectives on prevention or vocational rehabilitation to facilitate a sustainable work life.","https://openalex.org/W4320484536","yes"
"Analysis of Sustainable Communication Patterns during the Telework Period in Western Romanian Corporations","Eugenia Țigan, Radu Lucian Blaga, Florin-Lucian Isac et al.","2022","https://doi.org/10.3390/ijerph19169796","article","International Journal of Environmental Research and Public Health","The research was conducted in a particular context, the recent pandemic. It is a comparative study of the methods and quality of communication in global companies between 2021 and 2022. The corporations involved in the research are important providers of flexible production, quality, and logistics solutions that cover customers' real needs. They are active in the automotive industry and units involved in mass production in the electronics industry, household appliances, and cosmetics industries. In their case, it was noted that to achieve operational objectives such as developing employee skills, using advanced technologies, and exceeding customer expectations, it is important to use innovative methods and tools such as single platforms, which allow access to the most important information from a distance, anywhere, anytime. It is significant that, according to the research, the preferred method of communication by employees, regardless of the existing conditions, is face-to-face. Primarily, this method is chosen because it provides an open area of interpersonal interaction. The participants observe non-verbal attitudes or can perceive emotions and feelings. Their personality can be identified through unintentional contact to obtain constructive feedback through guidance and counseling. Moreover, it can be formed and develop productive, intentional connections. Stakeholders' efficient and effective open dialogs are encouraged in this sense.","https://openalex.org/W4291818138","yes"
"Human-Centric Telework and Sustainable Well-Being: Evidence from Peru’s Public Sector","Mauro Adriel Ríos Villacorta, Emma Verónica Ramos Farroñán, Marco Agustín Arbulú Ballesteros et al.","2024","https://doi.org/10.3390/su16229713","article","Sustainability","This study examines the relationships among telework, job satisfaction, and quality of work life among employees in the Peruvian public sector, specifically at the National University Pedro Ruiz Gallo in Lambayeque. Using a quantitative approach with an explanatory scope and a nonexperimental cross-sectional design, data were collected from 194 employees through a structured questionnaire. Structural equation modeling (SEM) was employed to analyze the relationships between variables. The results reveal a positive impact of telework on both job satisfaction (β = 0.389, p &lt; 0.001) and quality of work life (β = 0.323, p &lt; 0.001). Job satisfaction was found to mediate the relationship between telework and quality of work life (β = 0.425, p &lt; 0.001). Additionally, years of work experience negatively moderated the relationship between telework and job satisfaction (β = −0.114, p = 0.017), whereas gender had a positive moderating effect (β = 0.275, p = 0.016). These findings contribute to the understanding of telework dynamics in the public sector and offer valuable insights for tailoring telework policies to maximize employee well-being and organizational effectiveness.","https://openalex.org/W4404139645","yes"
"Gender‐Specific Time Poverty: Examining the Impact of Teleworking in the Austrian Context","Anett Hermann, Maria Clar‐Novak, Marie‐Thérèse Claes","2024","https://doi.org/10.1111/gwao.13231","article","Gender Work and Organization","ABSTRACT This study examines the effects of teleworking as a human resources policy measure on gender‐specific time poverty. The focus is on the experiences of women with care tasks in Austria. Differences in the design of teleworking models before, during, and after the COVID‐19 pandemic with the introduction of a company policy as well as the resulting group dynamic effects and their connection to time pressure are analyzed. The questions are examined as to what significance the specific context has on the implementation of the teleworking policy and what effects arise from universal HR policy thinking on inclusion in the company. The study shows that women's time poverty worsens in all forms of teleworking due to the context, although positive effects are also visible. The importance of human resource management derives from this in designing telework policies and practices that not only support business objectives but also address the specific challenges faced by employees, particularly women with caregiving responsibilities.","https://openalex.org/W4405612698","yes"
"Legal preconditions for sustainable remote work in EU in the time of emerging technologies","Marta Urbane","2023","https://doi.org/10.54941/ahfe1004063","article","AHFE international","The aim of sustainable work is to create a living and working environment that encourages individuals to enter and remain in the workforce for an extended period. During times of crisis, sustainable work has become a key factor in supporting economic growth while simultaneously prioritizing workers' well-being. While emerging technologies have the potential to enhance productivity, they can also contribute to an ""always-on"" culture in the workplace and widen working time, which can adversely affect the work-life balance of remote employees. Assessing the legal framework for remote work in the EU and its suitability for ethical employment practices, it is essential to support the future viability of remote employees' professional lives. Although an increasing number of individuals are choosing to work remotely, and more companies are offering remote work options, there still are unresolved legal issues in EU regulations, such as the definition of working time in the context of remote work and the regulation of employees' right to disconnect. Additionally, EU member states have differing attitudes towards promoting remote work, which can create a risk to the protection of employees' rights and the principle of equality within the EU.The goal of the research is to provide a comprehensive analysis and identify legal obstacles to sustainable remote work in the EU, based on an examination of the legal framework in the EU and case law of the EU Court of Justice and to draw evidence-based conclusions about the legal preconditions of sustainable remote work in EU.The research employs thorough research methods including literature analysis, legislation analysis, case law analysis, and secondary data analysis. The author uses different legal research methods, such as analytical, comparative, deductive, and inductive to identify legal obstacles to sustainable remote work in EU regulations. The main findings indicate that, even though there are efforts at the EU level to promote remote workers' well-being and legal protection, specific tools in EU legislation are still required to achieve the objective of sustainable remote work in the EU. For instance, the right of employees to disconnect has been initiated, but no legally binding document has been created to execute this right uniformly across all EU member states. It is also determined that different levels of encouraging remote work exist in EU member states, resulting in various protections for remote employees. This results in a scenario where remote workers have no efficient legal protection, which can be a basis for human rights violations. The research also finds instances of successful remote work initiatives and good practices in the EU, highlighting the potential advantages of sustainable remote work.","https://openalex.org/W4384785828","no"
"Occupational Health and Safety Scope Significance in Achieving Sustainability","Sotirios Kavouras, Ioannis Vardopoulos, Roιdo Mitoula et al.","2022","https://doi.org/10.3390/su14042424","article","Sustainability","A safe and healthy working environment is vital for overall sustainability, due to the fact that it affects opportunities of economic and social development. However, according to the International Labour Organization (ILO), despite the international commitment to Occupational Health and Safety (OSH) via the 2030’s Agenda Sustainable Development Goals (SDGs), work-related accidents are still far too common. Work-related mortality accounts for 5% of all deaths worldwide; a toll which has increased dramatically due to the COVID-19 pandemic. Yet, in the context of COVID-19, new demands on the labour market, such as teleworking, adequate protective measures, and proper use of personal protective equipment when physical presence cannot be avoided, are necessitating new approaches to ensure health and safety. Arguably, education can be viewed as a cross-cutting strategy in advance of a culture of safety for future generations, through strengthening skills and broadening knowledge. Indeed, even though education cannot be considered a panacea, related to SDG 4, which seeks to ensure inclusive and equitable quality education and promote lifelong learning opportunities for all, it can be considered a critical component to deal with OSH issues using a preventive, rather than a reactive, approach. Given this fact, European Agency for Safety and Health at Work (EU-OSHA) has stressed the prevention approach through mainstreaming OSH in education at all levels, and in all fields of vocational and academic training. Aware of the potential of universities to provide graduates the broad-based knowledge to produce labour-market skills including OSH, the aim of this study is to contribute to the discussion on mainstreaming OSH into Greek university education, using Harokopio University (HUA) as a case study. For this purpose, a web-based survey was conducted to address HUA’s students, faculty members, and staff OSH knowledge, risks awareness, and attitudes, as well as their perceptions, opinions, and beliefs about the role of OSH for academia. A statistical analysis depicted respondents’ high level of willingness to contribute to the promotion of OSH, while additional evidence suggests a considerable commitment of the respondents to participate in HUA’s OSH-related training and education.","https://openalex.org/W4213095176","yes"
"Adoption of remote work: implications for tax practitioners","Alexander Oluka, Abdulla Kader","2023","https://doi.org/10.15587/2706-5448.2023.284026","article","Technology audit and production reserves","The object of the study is the remote work. The prevalence of remote work has increased, bringing a dual effect for businesses and employees. On the other hand, it has the potential to blur boundaries between family and work responsibilities which can lead to family conflicts. The study investigated the challenges and opportunities of remote work for tax practitioners in South Africa. Drawing from a qualitative research approach, a purposive sampling technique was used to select the participant. The participants were selected based on their lived experience of remote working. The sample for the study comprised fifteen Tax practitioners from eThekwini municipality in KwaZulu-Natal. The study adopted semi-structured telephone interviews as a data collection tool, interviews were recorded, transcribed verbatim and coded, while thematic analysis was used to analyze the data. The study revealed that remote work saved Tax practitioners time on travelling to and from work, travel costs and offered a flexible work environment. In addition, privacy, family conflicts, overwork, access to digital devices and lack of digital skills were found to be the main challenges experienced by practitioners working remotely. From the findings, it’s clear that remote work is influenced by invisible and visible factors that affect productivity. Therefore, the systems in remote work should provide a conducive environment that will buffer the factors mentioned in remote work to exploit the opportunities presented by remote work. The study recommends that employers develop new policies that will allow employees to work remotely in an optimised way.","https://openalex.org/W4385577908","yes"
"‘Wish you were here’: Managers’ experiences of hybrid work in higher education","Helena Tinnerholm Ljungberg, Martina Wallberg, Emmanuel Aboagye et al.","2025","https://doi.org/10.1371/journal.pone.0339120","article","PLoS ONE","The prevalence of telework increased dramatically during the COVID-19 pandemic, and today it is not uncommon to refer to hybrid work as ""the new normal"" in work life. Leadership plays a pivotal role in hybrid work transitions, underscoring the need for research on post-pandemic managerial practices. This qualitative interview study with 15 professional service managers at a Swedish medical university, working in either central administration or a research department, provides a nuanced understanding of the experiences of implementing hybrid work in a higher education setting. The qualitative content analysis resulted in three main themes and six sub-themes: New ways of organising work (sub-themes: Hybrid work brings new opportunities and needs, and Hybrid work as an ongoing process of change); Changes for employees (sub-themes: Social interaction and sense of community, and Increased work-life balance); and Changes in leadership (sub-themes: Communication with employees and New expectations on managers). The findings of this study provide a more fine-grained understanding of how managers experienced both challenges and opportunities in implementing and managing hybrid working arrangements. Challenges included managing employee expectations and relations, while opportunities included potential improvements in work-life balance. A key conclusion of this study is that managers in hybrid work environments adjust their leadership, especially when communicating and managing relationships within teams and across the organization. Despite the identified challenges and despite managers' wish to see their employees in person and on site, the interviewed managers are generally optimistic about hybrid work and see it as the future. To address the identified challenges, managers may benefit from networking and exchanging information with other managers in similar situations, as well as support from their organisation.","https://openalex.org/W4417497527","yes"
"Sustainable Work and Comparing the Impact of Organizational Trust on Work Engagement Among Office and Production Workers in the Korean Food Manufacturing Industry","Jun Won Kim, Jiyoung Park, Byung Yong Jeong","2025","https://doi.org/10.3390/su17083746","article","Sustainability","Organizational performance can be enhanced by adopting sustainable work policies. This study examined the relationship between psychological factors such as organizational trust, job satisfaction, well-being, and work engagement among workers in the Korean food industry. This study utilized the Korean Working Conditions Survey (KWCS) data, and a total of 472 workers were selected as subjects for the research, comprising 185 office workers and 287 production workers. Regression analysis was conducted by comparing office and production workers to test the relationship between psychological factors and to identify causal relationships through a mediation model. The results of hypothesis testing via regression analysis indicated that organizational trust is proportionally related to job satisfaction (p &lt; 0.001), well-being (p &lt; 0.001), and engagement (p &lt; 0.001), while work engagement is proportionally related to job satisfaction (p &lt; 0.001) and well-being (p &lt; 0.001). In particular, in the regression equation analyzing organizational trust (T) and job satisfaction (y), as organizational trust increases, the rate of increase in job satisfaction of office workers (y = 1.131 + 0.610T) is greater than that of production workers (y = 1.131 + 0.557T). On the other hand, the initial level of work engagement (y) of office workers is higher than that of production workers in the regression equations concerning organizational trust (T) and work engagement (y = 1.753 + 0.516T vs. y = 1.634 + 0.516T), as well as well-being (W) and work engagement (y = 2.648 + 0.345W vs. y = 2.512 + 0.345W). According to mediation models, work engagement was directly affected by organizational trust and indirectly affected by job satisfaction or well-being, and office workers exhibited higher work engagement than production workers. The findings of this study emphasize the need for customized enhancements to working hours, work organization, and the work environment for production workers to ensure sustainable employment.","https://openalex.org/W4409633894","yes"
"Offices after the COVID-19 Pandemic and Changes in Perception of Flexible Office Space","Matúš Baráth, Dušana Alshatti Schmidt","2022","https://doi.org/10.3390/su141811158","article","Sustainability","The pandemic is fast-moving, accelerating rapid changes that lead to new challenges and impacting organizations. A big mark has been left on the workplaces—places where we do business—because the ongoing change to remote work challenges the role of the office. It is highly possible that as the change progresses, the workplace will not only change its design but also the way in which work will be planned, organized, performed and controlled. However, as the restrictions ease up, questions arise: What is the potential of office sustainability? How has the perception of flexible office space changed due to the COVID-19 pandemic? This paper used an online survey as a quantitative research method. In this paper, we looked at the employer’s vision of the office. We investigated employers’ perspectives of where and in what settings the work will be performed in the post-pandemic time. Specifically, we discussed the changes employers will apply in terms of the work environment and office layout. The findings suggest that an increasing mobile workforce and expansion of the new work style will not mean an office exodus but will certainly have an impact on office utilization.","https://openalex.org/W4296136947","yes"
